macrogene,orthogroup,TP,FP,FN,TN,precision,recall
MG_0018,OG0010120,2,2,23,107746,0.5,0.08
MG_0019,OG0000000,1,44,70,107658,0.022222222222222223,0.014084507042253521
MG_0019,OG0000656,13,6,58,107696,0.6842105263157895,0.18309859154929578
MG_0019,OG0001874,2,11,69,107691,0.15384615384615385,0.028169014084507043
MG_0019,OG0002159,1,9,70,107693,0.1,0.014084507042253521
MG_0019,OG0002477,5,4,66,107698,0.5555555555555556,0.07042253521126761
MG_0019,OG0004077,3,6,68,107696,0.3333333333333333,0.04225352112676056
MG_0019,OG0004690,6,0,65,107702,1.0,0.08450704225352113
MG_0019,OG0004729,7,0,64,107702,1.0,0.09859154929577464
MG_0019,OG0006371,6,0,65,107702,1.0,0.08450704225352113
MG_0019,OG0007083,6,0,65,107702,1.0,0.08450704225352113
MG_0019,OG0007418,7,0,64,107702,1.0,0.09859154929577464
MG_0019,OG0007749,5,1,66,107701,0.8333333333333334,0.07042253521126761
MG_0019,OG0013434,1,1,70,107701,0.5,0.014084507042253521
MG_0019,OG0013884,2,2,69,107700,0.5,0.028169014084507043
MG_0019,OG0014242,2,2,69,107700,0.5,0.028169014084507043
MG_0019,OG0016725,1,2,70,107700,0.3333333333333333,0.014084507042253521
MG_0019,OG0021792,2,0,69,107702,1.0,0.028169014084507043
MG_0019,OG0026078,1,1,70,107701,0.5,0.014084507042253521
MG_0020,OG0000587,16,3,123,107631,0.8421052631578947,0.11510791366906475
MG_0020,OG0000659,7,9,132,107625,0.4375,0.050359712230215826
MG_0020,OG0000807,1,20,138,107614,0.047619047619047616,0.007194244604316547
MG_0020,OG0000830,12,1,127,107633,0.9230769230769231,0.08633093525179857
MG_0020,OG0001101,1,12,138,107622,0.07692307692307693,0.007194244604316547
MG_0020,OG0001169,2,6,137,107628,0.25,0.014388489208633094
MG_0020,OG0001750,4,6,135,107628,0.4,0.02877697841726619
MG_0020,OG0001862,3,7,136,107627,0.3,0.02158273381294964
MG_0020,OG0002335,7,1,132,107633,0.875,0.050359712230215826
MG_0020,OG0002548,9,1,130,107633,0.9,0.06474820143884892
MG_0020,OG0003173,3,4,136,107630,0.42857142857142855,0.02158273381294964
MG_0020,OG0003306,2,0,137,107634,1.0,0.014388489208633094
MG_0020,OG0003449,1,7,138,107627,0.125,0.007194244604316547
MG_0020,OG0003493,1,14,138,107620,0.06666666666666667,0.007194244604316547
MG_0020,OG0003643,1,3,138,107631,0.25,0.007194244604316547
MG_0020,OG0003659,6,1,133,107633,0.8571428571428571,0.04316546762589928
MG_0020,OG0003911,5,1,134,107633,0.8333333333333334,0.03597122302158273
MG_0020,OG0004108,2,2,137,107632,0.5,0.014388489208633094
MG_0020,OG0005597,2,2,137,107632,0.5,0.014388489208633094
MG_0020,OG0005620,4,2,135,107632,0.6666666666666666,0.02877697841726619
MG_0020,OG0005688,5,2,134,107632,0.7142857142857143,0.03597122302158273
MG_0020,OG0006597,3,1,136,107633,0.75,0.02158273381294964
MG_0020,OG0006862,4,1,135,107633,0.8,0.02877697841726619
MG_0020,OG0007184,1,3,138,107631,0.25,0.007194244604316547
MG_0020,OG0007473,1,4,138,107630,0.2,0.007194244604316547
MG_0020,OG0007495,1,3,138,107631,0.25,0.007194244604316547
MG_0020,OG0007499,4,0,135,107634,1.0,0.02877697841726619
MG_0020,OG0007839,1,2,138,107632,0.3333333333333333,0.007194244604316547
MG_0020,OG0008428,2,4,137,107630,0.3333333333333333,0.014388489208633094
MG_0020,OG0008682,2,2,137,107632,0.5,0.014388489208633094
MG_0020,OG0008999,1,3,138,107631,0.25,0.007194244604316547
MG_0020,OG0009223,1,3,138,107631,0.25,0.007194244604316547
MG_0020,OG0009363,1,3,138,107631,0.25,0.007194244604316547
MG_0020,OG0009550,1,2,138,107632,0.3333333333333333,0.007194244604316547
MG_0020,OG0009802,1,3,138,107631,0.25,0.007194244604316547
MG_0020,OG0010003,2,1,137,107633,0.6666666666666666,0.014388489208633094
MG_0020,OG0010322,2,1,137,107633,0.6666666666666666,0.014388489208633094
MG_0020,OG0010595,2,1,137,107633,0.6666666666666666,0.014388489208633094
MG_0020,OG0010998,2,2,137,107632,0.5,0.014388489208633094
MG_0020,OG0011089,1,3,138,107631,0.25,0.007194244604316547
MG_0020,OG0011095,2,3,137,107631,0.4,0.014388489208633094
MG_0020,OG0011621,2,1,137,107633,0.6666666666666666,0.014388489208633094
MG_0020,OG0011627,1,2,138,107632,0.3333333333333333,0.007194244604316547
MG_0020,OG0011763,1,3,138,107631,0.25,0.007194244604316547
MG_0020,OG0011827,1,3,138,107631,0.25,0.007194244604316547
MG_0020,OG0012243,2,1,137,107633,0.6666666666666666,0.014388489208633094
MG_0020,OG0012285,1,2,138,107632,0.3333333333333333,0.007194244604316547
MG_0020,OG0014243,1,5,138,107629,0.16666666666666666,0.007194244604316547
MG_0020,OG0046268,1,0,138,107634,1.0,0.007194244604316547
MG_0021,OG0000444,1,16,44,107712,0.058823529411764705,0.022222222222222223
MG_0021,OG0002134,1,64,44,107664,0.015384615384615385,0.022222222222222223
MG_0021,OG0003618,1,5,44,107723,0.16666666666666666,0.022222222222222223
MG_0021,OG0006170,1,3,44,107725,0.25,0.022222222222222223
MG_0021,OG0008272,1,1,44,107727,0.5,0.022222222222222223
MG_0021,OG0015378,1,13,44,107715,0.07142857142857142,0.022222222222222223
MG_0021,OG0019058,1,8,44,107720,0.1111111111111111,0.022222222222222223
MG_0021,OG0022477,1,0,44,107728,1.0,0.022222222222222223
MG_0021,OG0024734,1,1,44,107727,0.5,0.022222222222222223
MG_0021,OG0028903,1,3,44,107725,0.25,0.022222222222222223
MG_0021,OG0039527,1,2,44,107726,0.3333333333333333,0.022222222222222223
MG_0021,OG0040282,1,1,44,107727,0.5,0.022222222222222223
MG_0021,OG0040408,1,1,44,107727,0.5,0.022222222222222223
MG_0021,OG0048038,1,0,44,107728,1.0,0.022222222222222223
MG_0021,OG0049575,1,0,44,107728,1.0,0.022222222222222223
MG_0021,OG0049899,1,0,44,107728,1.0,0.022222222222222223
MG_0021,OG0060166,2,0,43,107728,1.0,0.044444444444444446
MG_0021,OG0061561,1,0,44,107728,1.0,0.022222222222222223
MG_0021,OG0061694,1,0,44,107728,1.0,0.022222222222222223
MG_0021,OG0061795,1,0,44,107728,1.0,0.022222222222222223
MG_0021,OG0061827,1,0,44,107728,1.0,0.022222222222222223
MG_0021,OG0061919,1,0,44,107728,1.0,0.022222222222222223
MG_0021,OG0062160,1,0,44,107728,1.0,0.022222222222222223
MG_0021,OG0062306,1,0,44,107728,1.0,0.022222222222222223
MG_0021,OG0062350,1,0,44,107728,1.0,0.022222222222222223
MG_0021,OG0062437,1,0,44,107728,1.0,0.022222222222222223
MG_0021,OG0062556,1,0,44,107728,1.0,0.022222222222222223
MG_0021,OG0062578,1,0,44,107728,1.0,0.022222222222222223
MG_0021,OG0062616,1,0,44,107728,1.0,0.022222222222222223
MG_0021,OG0062683,1,0,44,107728,1.0,0.022222222222222223
MG_0021,OG0062756,1,0,44,107728,1.0,0.022222222222222223
MG_0021,OG0062837,1,0,44,107728,1.0,0.022222222222222223
MG_0021,OG0062966,1,0,44,107728,1.0,0.022222222222222223
MG_0021,OG0078669,1,0,44,107728,1.0,0.022222222222222223
MG_0021,OG0078956,1,0,44,107728,1.0,0.022222222222222223
MG_0021,OG0079095,1,0,44,107728,1.0,0.022222222222222223
MG_0021,OG0095026,1,0,44,107728,1.0,0.022222222222222223
MG_0021,OG0095047,1,0,44,107728,1.0,0.022222222222222223
MG_0021,OG0095168,1,0,44,107728,1.0,0.022222222222222223
MG_0021,OG0095244,1,0,44,107728,1.0,0.022222222222222223
MG_0021,OG0095249,1,0,44,107728,1.0,0.022222222222222223
MG_0021,OG0095387,1,0,44,107728,1.0,0.022222222222222223
MG_0021,OG0095608,1,0,44,107728,1.0,0.022222222222222223
MG_0021,OG0095622,1,0,44,107728,1.0,0.022222222222222223
MG_0022,OG0001736,2,12,42,107717,0.14285714285714285,0.045454545454545456
MG_0022,OG0002779,1,9,43,107720,0.1,0.022727272727272728
MG_0022,OG0002802,7,0,37,107729,1.0,0.1590909090909091
MG_0022,OG0002912,7,1,37,107728,0.875,0.1590909090909091
MG_0022,OG0003789,3,3,41,107726,0.5,0.06818181818181818
MG_0022,OG0004541,2,4,42,107725,0.3333333333333333,0.045454545454545456
MG_0022,OG0004953,1,5,43,107724,0.16666666666666666,0.022727272727272728
MG_0022,OG0005617,6,0,38,107729,1.0,0.13636363636363635
MG_0022,OG0005942,1,3,43,107726,0.25,0.022727272727272728
MG_0022,OG0006399,1,5,43,107724,0.16666666666666666,0.022727272727272728
MG_0022,OG0007620,4,1,40,107728,0.8,0.09090909090909091
MG_0022,OG0007871,2,2,42,107727,0.5,0.045454545454545456
MG_0022,OG0009468,1,3,43,107726,0.25,0.022727272727272728
MG_0022,OG0010951,2,2,42,107727,0.5,0.045454545454545456
MG_0022,OG0012016,1,2,43,107727,0.3333333333333333,0.022727272727272728
MG_0022,OG0012069,3,0,41,107729,1.0,0.06818181818181818
MG_0023,OG0000032,45,5,7,107716,0.9,0.8653846153846154
MG_0023,OG0009620,1,2,51,107719,0.3333333333333333,0.019230769230769232
MG_0023,OG0015864,2,0,50,107721,1.0,0.038461538461538464
MG_0023,OG0018770,2,0,50,107721,1.0,0.038461538461538464
MG_0023,OG0027553,1,1,51,107720,0.5,0.019230769230769232
MG_0023,OG0036244,1,0,51,107721,1.0,0.019230769230769232
MG_0024,OG0001023,12,0,59,107702,1.0,0.16901408450704225
MG_0024,OG0001635,9,2,62,107700,0.8181818181818182,0.1267605633802817
MG_0024,OG0002724,5,1,66,107701,0.8333333333333334,0.07042253521126761
MG_0024,OG0003740,2,6,69,107696,0.25,0.028169014084507043
MG_0024,OG0003870,6,2,65,107700,0.75,0.08450704225352113
MG_0024,OG0003916,1,8,70,107694,0.1111111111111111,0.014084507042253521
MG_0024,OG0004288,4,1,67,107701,0.8,0.056338028169014086
MG_0024,OG0005058,3,2,68,107700,0.6,0.04225352112676056
MG_0024,OG0005514,6,0,65,107702,1.0,0.08450704225352113
MG_0024,OG0005588,2,3,69,107699,0.4,0.028169014084507043
MG_0024,OG0006366,3,1,68,107701,0.75,0.04225352112676056
MG_0024,OG0007165,1,3,70,107699,0.25,0.014084507042253521
MG_0024,OG0007628,4,0,67,107702,1.0,0.056338028169014086
MG_0024,OG0007938,1,3,70,107699,0.25,0.014084507042253521
MG_0024,OG0009845,4,0,67,107702,1.0,0.056338028169014086
MG_0024,OG0011230,1,3,70,107699,0.25,0.014084507042253521
MG_0024,OG0012109,1,2,70,107700,0.3333333333333333,0.014084507042253521
MG_0024,OG0020404,1,1,70,107701,0.5,0.014084507042253521
MG_0024,OG0022083,1,0,70,107702,1.0,0.014084507042253521
MG_0024,OG0023427,2,0,69,107702,1.0,0.028169014084507043
MG_0024,OG0023466,1,1,70,107701,0.5,0.014084507042253521
MG_0024,OG0047796,1,0,70,107702,1.0,0.014084507042253521
MG_0025,OG0001394,9,1,13,107750,0.9,0.4090909090909091
MG_0025,OG0003371,7,3,15,107748,0.7,0.3181818181818182
MG_0025,OG0005166,6,1,16,107750,0.8571428571428571,0.2727272727272727
MG_0026,OG0006125,1,6,137,107629,0.14285714285714285,0.007246376811594203
MG_0026,OG0006226,3,3,135,107632,0.5,0.021739130434782608
MG_0026,OG0006280,3,1,135,107634,0.75,0.021739130434782608
MG_0026,OG0006654,1,4,137,107631,0.2,0.007246376811594203
MG_0026,OG0006838,1,6,137,107629,0.14285714285714285,0.007246376811594203
MG_0026,OG0006870,1,8,137,107627,0.1111111111111111,0.007246376811594203
MG_0026,OG0007057,3,0,135,107635,1.0,0.021739130434782608
MG_0026,OG0007646,4,2,134,107633,0.6666666666666666,0.028985507246376812
MG_0026,OG0007867,1,3,137,107632,0.25,0.007246376811594203
MG_0026,OG0007964,2,3,136,107632,0.4,0.014492753623188406
MG_0026,OG0008352,2,3,136,107632,0.4,0.014492753623188406
MG_0026,OG0008817,1,3,137,107632,0.25,0.007246376811594203
MG_0026,OG0008984,2,2,136,107633,0.5,0.014492753623188406
MG_0026,OG0009167,2,1,136,107634,0.6666666666666666,0.014492753623188406
MG_0026,OG0009666,1,2,137,107633,0.3333333333333333,0.007246376811594203
MG_0026,OG0009797,2,2,136,107633,0.5,0.014492753623188406
MG_0026,OG0009942,1,2,137,107633,0.3333333333333333,0.007246376811594203
MG_0026,OG0010039,4,0,134,107635,1.0,0.028985507246376812
MG_0026,OG0010047,2,2,136,107633,0.5,0.014492753623188406
MG_0026,OG0010263,3,1,135,107634,0.75,0.021739130434782608
MG_0026,OG0010350,3,2,135,107633,0.6,0.021739130434782608
MG_0026,OG0010371,2,1,136,107634,0.6666666666666666,0.014492753623188406
MG_0026,OG0010460,1,3,137,107632,0.25,0.007246376811594203
MG_0026,OG0010607,1,3,137,107632,0.25,0.007246376811594203
MG_0026,OG0010627,1,2,137,107633,0.3333333333333333,0.007246376811594203
MG_0026,OG0010739,3,0,135,107635,1.0,0.021739130434782608
MG_0026,OG0010798,1,3,137,107632,0.25,0.007246376811594203
MG_0026,OG0011081,1,3,137,107632,0.25,0.007246376811594203
MG_0026,OG0011109,1,2,137,107633,0.3333333333333333,0.007246376811594203
MG_0026,OG0011481,1,2,137,107633,0.3333333333333333,0.007246376811594203
MG_0026,OG0011697,2,2,136,107633,0.5,0.014492753623188406
MG_0026,OG0011716,3,0,135,107635,1.0,0.021739130434782608
MG_0026,OG0011726,1,3,137,107632,0.25,0.007246376811594203
MG_0026,OG0011729,2,2,136,107633,0.5,0.014492753623188406
MG_0026,OG0011735,1,4,137,107631,0.2,0.007246376811594203
MG_0026,OG0011826,2,1,136,107634,0.6666666666666666,0.014492753623188406
MG_0026,OG0011837,1,2,137,107633,0.3333333333333333,0.007246376811594203
MG_0026,OG0011851,2,3,136,107632,0.4,0.014492753623188406
MG_0026,OG0011866,1,2,137,107633,0.3333333333333333,0.007246376811594203
MG_0026,OG0011874,1,3,137,107632,0.25,0.007246376811594203
MG_0026,OG0011927,1,1,137,107634,0.5,0.007246376811594203
MG_0026,OG0011989,1,2,137,107633,0.3333333333333333,0.007246376811594203
MG_0026,OG0012041,2,2,136,107633,0.5,0.014492753623188406
MG_0026,OG0012053,2,1,136,107634,0.6666666666666666,0.014492753623188406
MG_0026,OG0012113,1,2,137,107633,0.3333333333333333,0.007246376811594203
MG_0026,OG0012146,1,2,137,107633,0.3333333333333333,0.007246376811594203
MG_0026,OG0012253,2,1,136,107634,0.6666666666666666,0.014492753623188406
MG_0026,OG0012526,3,0,135,107635,1.0,0.021739130434782608
MG_0026,OG0012550,1,2,137,107633,0.3333333333333333,0.007246376811594203
MG_0026,OG0012553,2,1,136,107634,0.6666666666666666,0.014492753623188406
MG_0026,OG0012590,2,1,136,107634,0.6666666666666666,0.014492753623188406
MG_0026,OG0012631,1,3,137,107632,0.25,0.007246376811594203
MG_0026,OG0012861,3,0,135,107635,1.0,0.021739130434782608
MG_0026,OG0012870,1,2,137,107633,0.3333333333333333,0.007246376811594203
MG_0026,OG0012886,1,1,137,107634,0.5,0.007246376811594203
MG_0026,OG0012912,1,2,137,107633,0.3333333333333333,0.007246376811594203
MG_0026,OG0013364,2,0,136,107635,1.0,0.014492753623188406
MG_0026,OG0013370,1,1,137,107634,0.5,0.007246376811594203
MG_0026,OG0013488,1,1,137,107634,0.5,0.007246376811594203
MG_0026,OG0013902,1,3,137,107632,0.25,0.007246376811594203
MG_0026,OG0014527,2,1,136,107634,0.6666666666666666,0.014492753623188406
MG_0026,OG0014550,2,2,136,107633,0.5,0.014492753623188406
MG_0026,OG0014979,2,2,136,107633,0.5,0.014492753623188406
MG_0026,OG0015025,1,3,137,107632,0.25,0.007246376811594203
MG_0026,OG0015443,1,3,137,107632,0.25,0.007246376811594203
MG_0026,OG0015967,1,2,137,107633,0.3333333333333333,0.007246376811594203
MG_0026,OG0015983,1,2,137,107633,0.3333333333333333,0.007246376811594203
MG_0026,OG0016077,3,1,135,107634,0.75,0.021739130434782608
MG_0026,OG0016688,2,1,136,107634,0.6666666666666666,0.014492753623188406
MG_0026,OG0016798,1,2,137,107633,0.3333333333333333,0.007246376811594203
MG_0026,OG0017732,3,1,135,107634,0.75,0.021739130434782608
MG_0026,OG0017763,2,1,136,107634,0.6666666666666666,0.014492753623188406
MG_0026,OG0017767,1,3,137,107632,0.25,0.007246376811594203
MG_0026,OG0020275,1,2,137,107633,0.3333333333333333,0.007246376811594203
MG_0026,OG0020533,1,1,137,107634,0.5,0.007246376811594203
MG_0026,OG0021095,1,0,137,107635,1.0,0.007246376811594203
MG_0026,OG0021677,1,2,137,107633,0.3333333333333333,0.007246376811594203
MG_0026,OG0023610,1,0,137,107635,1.0,0.007246376811594203
MG_0026,OG0036427,1,0,137,107635,1.0,0.007246376811594203
MG_0026,OG0036535,1,0,137,107635,1.0,0.007246376811594203
MG_0026,OG0047104,1,0,137,107635,1.0,0.007246376811594203
MG_0026,OG0047396,1,0,137,107635,1.0,0.007246376811594203
MG_0026,OG0047582,1,0,137,107635,1.0,0.007246376811594203
MG_0026,OG0047913,1,0,137,107635,1.0,0.007246376811594203
MG_0026,OG0047958,1,0,137,107635,1.0,0.007246376811594203
MG_0026,OG0048839,1,0,137,107635,1.0,0.007246376811594203
MG_0026,OG0049202,1,0,137,107635,1.0,0.007246376811594203
MG_0026,OG0078753,1,0,137,107635,1.0,0.007246376811594203
MG_0027,OG0000693,10,6,29,107728,0.625,0.2564102564102564
MG_0027,OG0001391,13,7,26,107727,0.65,0.3333333333333333
MG_0027,OG0002711,3,7,36,107727,0.3,0.07692307692307693
MG_0027,OG0004463,1,7,38,107727,0.125,0.02564102564102564
MG_0027,OG0006357,1,5,38,107729,0.16666666666666666,0.02564102564102564
MG_0027,OG0006905,4,3,35,107731,0.5714285714285714,0.10256410256410256
MG_0027,OG0010685,1,3,38,107731,0.25,0.02564102564102564
MG_0027,OG0012084,4,1,35,107733,0.8,0.10256410256410256
MG_0027,OG0015267,2,0,37,107734,1.0,0.05128205128205128
MG_0028,OG0000274,18,6,48,107701,0.75,0.2727272727272727
MG_0028,OG0000931,1,14,65,107693,0.06666666666666667,0.015151515151515152
MG_0028,OG0001588,7,5,59,107702,0.5833333333333334,0.10606060606060606
MG_0028,OG0001708,2,4,64,107703,0.3333333333333333,0.030303030303030304
MG_0028,OG0002634,1,8,65,107699,0.1111111111111111,0.015151515151515152
MG_0028,OG0003175,2,6,64,107701,0.25,0.030303030303030304
MG_0028,OG0003326,2,3,64,107704,0.4,0.030303030303030304
MG_0028,OG0003430,8,0,58,107707,1.0,0.12121212121212122
MG_0028,OG0003512,4,2,62,107705,0.6666666666666666,0.06060606060606061
MG_0028,OG0004415,2,2,64,107705,0.5,0.030303030303030304
MG_0028,OG0004769,2,8,64,107699,0.2,0.030303030303030304
MG_0028,OG0005197,4,2,62,107705,0.6666666666666666,0.06060606060606061
MG_0028,OG0007045,1,3,65,107704,0.25,0.015151515151515152
MG_0028,OG0008539,3,1,63,107706,0.75,0.045454545454545456
MG_0028,OG0010598,1,3,65,107704,0.25,0.015151515151515152
MG_0028,OG0011377,2,1,64,107706,0.6666666666666666,0.030303030303030304
MG_0028,OG0016743,2,1,64,107706,0.6666666666666666,0.030303030303030304
MG_0028,OG0017685,2,0,64,107707,1.0,0.030303030303030304
MG_0028,OG0018753,2,0,64,107707,1.0,0.030303030303030304
MG_0029,OG0000636,3,13,50,107707,0.1875,0.05660377358490566
MG_0029,OG0001636,7,3,46,107717,0.7,0.1320754716981132
MG_0029,OG0002077,2,8,51,107712,0.2,0.03773584905660377
MG_0029,OG0002118,8,0,45,107720,1.0,0.1509433962264151
MG_0029,OG0002828,7,3,46,107717,0.7,0.1320754716981132
MG_0029,OG0003104,1,6,52,107714,0.14285714285714285,0.018867924528301886
MG_0029,OG0004050,4,4,49,107716,0.5,0.07547169811320754
MG_0029,OG0004955,6,0,47,107720,1.0,0.11320754716981132
MG_0029,OG0005344,5,0,48,107720,1.0,0.09433962264150944
MG_0029,OG0006747,1,5,52,107715,0.16666666666666666,0.018867924528301886
MG_0029,OG0013348,4,1,49,107719,0.8,0.07547169811320754
MG_0029,OG0014536,2,2,51,107718,0.5,0.03773584905660377
MG_0029,OG0020243,1,1,52,107719,0.5,0.018867924528301886
MG_0029,OG0020327,1,1,52,107719,0.5,0.018867924528301886
MG_0029,OG0025789,1,1,52,107719,0.5,0.018867924528301886
MG_0030,OG0000017,1,20,25,107727,0.047619047619047616,0.038461538461538464
MG_0030,OG0000090,1,36,25,107711,0.02702702702702703,0.038461538461538464
MG_0030,OG0001574,3,7,23,107740,0.3,0.11538461538461539
MG_0030,OG0002542,3,5,23,107742,0.375,0.11538461538461539
MG_0030,OG0003250,3,6,23,107741,0.3333333333333333,0.11538461538461539
MG_0030,OG0007469,2,3,24,107744,0.4,0.07692307692307693
MG_0030,OG0007501,3,2,23,107745,0.6,0.11538461538461539
MG_0030,OG0015439,1,1,25,107746,0.5,0.038461538461538464
MG_0030,OG0016526,2,0,24,107747,1.0,0.07692307692307693
MG_0030,OG0020474,2,0,24,107747,1.0,0.07692307692307693
MG_0030,OG0023552,1,1,25,107746,0.5,0.038461538461538464
MG_0030,OG0025810,1,1,25,107746,0.5,0.038461538461538464
MG_0030,OG0025839,2,0,24,107747,1.0,0.07692307692307693
MG_0030,OG0046596,1,0,25,107747,1.0,0.038461538461538464
MG_0031,OG0004146,6,2,9,107756,0.75,0.4
MG_0031,OG0004214,6,0,9,107758,1.0,0.4
MG_0031,OG0009986,2,2,13,107756,0.5,0.13333333333333333
MG_0031,OG0095266,1,0,14,107758,1.0,0.06666666666666667
MG_0032,OG0000517,9,112,28,107624,0.0743801652892562,0.24324324324324326
MG_0032,OG0000534,4,115,33,107621,0.03361344537815126,0.10810810810810811
MG_0032,OG0000793,1,99,36,107637,0.01,0.02702702702702703
MG_0032,OG0002134,5,60,32,107676,0.07692307692307693,0.13513513513513514
MG_0032,OG0002741,3,38,34,107698,0.07317073170731707,0.08108108108108109
MG_0032,OG0002775,3,54,34,107682,0.05263157894736842,0.08108108108108109
MG_0032,OG0002873,1,55,36,107681,0.017857142857142856,0.02702702702702703
MG_0032,OG0002976,3,52,34,107684,0.05454545454545454,0.08108108108108109
MG_0032,OG0003316,2,50,35,107686,0.038461538461538464,0.05405405405405406
MG_0032,OG0008112,2,28,35,107708,0.06666666666666667,0.05405405405405406
MG_0032,OG0010903,2,24,35,107712,0.07692307692307693,0.05405405405405406
MG_0032,OG0011978,1,23,36,107713,0.041666666666666664,0.02702702702702703
MG_0032,OG0027495,1,1,36,107735,0.5,0.02702702702702703
MG_0033,OG0002319,28,27,70,107648,0.509090909090909,0.2857142857142857
MG_0033,OG0008305,20,5,78,107670,0.8,0.20408163265306123
MG_0033,OG0010426,4,0,94,107675,1.0,0.04081632653061224
MG_0033,OG0013363,3,10,95,107665,0.23076923076923078,0.030612244897959183
MG_0033,OG0014611,1,1,97,107674,0.5,0.01020408163265306
MG_0033,OG0014981,1,4,97,107671,0.2,0.01020408163265306
MG_0033,OG0014994,1,3,97,107672,0.25,0.01020408163265306
MG_0033,OG0015972,1,2,97,107673,0.3333333333333333,0.01020408163265306
MG_0033,OG0016025,4,4,94,107671,0.5,0.04081632653061224
MG_0033,OG0016047,6,0,92,107675,1.0,0.061224489795918366
MG_0033,OG0017744,2,4,96,107671,0.3333333333333333,0.02040816326530612
MG_0033,OG0020072,2,6,96,107669,0.25,0.02040816326530612
MG_0033,OG0020182,2,7,96,107668,0.2222222222222222,0.02040816326530612
